fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.5849057,0.2278481,0.39,0.0967742,0.1309329,0.5694444,0.1903114,0.9928564,0.8653367,0.365,0.7315436,0.75
0.5157233,0.164557,0.34,0.1612903,0.1194763,0.2222222,0.1626298,0.9922785,0.8478803,0.39,0.7583893,0.875
0.7358491,0.1772152,0.47,0.1096774,0.0883797,0.2361111,0.1107266,0.9931951,0.7855362,0.335,0.7114094,0.875
0.427673,0.3544304,0.22,0.116129,0.1211129,0.2083333,0.083045,0.9907242,0.8478803,0.41,0.7516779,0.75
0.4528302,0.3924051,0.06,0.1741935,0.1260229,0.2083333,0.2941176,0.9937929,0.8753117,0.27,0.6375839,0.625
0.3647799,0.6392405,0.66,0.1290323,0.0638298,0.2083333,0.3044983,0.9899172,0.9127182,0.3,0.7718121,0.75
0.4716981,0.2658228,0.32,0.1741935,0.1096563,0.0972222,0.0865052,0.9926172,0.80798,0.22,0.6979866,0.625
0.4528302,0.3924051,0.06,0.1612903,0.1276596,0.2361111,0.2906574,0.9937929,0.8753117,0.265,0.6510067,0.625
0.4528302,0.3924051,0.06,0.1741935,0.1260229,0.2083333,0.2941176,0.9937929,0.8753117,0.27,0.6375839,0.625
0.4528302,0.4018987,0.07,0.1677419,0.1260229,0.2222222,0.2975779,0.9938128,0.8753117,0.27,0.6510067,0.625
0.427673,0.3101266,0.22,0.1483871,0.1162029,0.1805556,0.083045,0.9907242,0.8503741,0.415,0.7583893,0.75
0.4339623,0.3227848,0.23,0.1290323,0.1178396,0.1805556,0.0761246,0.9907242,0.8478803,0.42,0.7516779,0.75
0.427673,0.3544304,0.22,0.116129,0.1211129,0.2083333,0.083045,0.9907242,0.8478803,0.41,0.7516779,0.75
0.4779874,0.3987342,0.03,0.1290323,0.1309329,0.375,0.1487889,0.9921191,0.8578554,0.32,0.7315436,0.75
0.4842767,0.4525316,0.01,0.1354839,0.1047463,0.4305556,0.1487889,0.9900567,0.8503741,0.285,0.7919463,0.75
0.4339623,0.3544304,0.03,0.0967742,0.1407529,0.5,0.1591696,0.9915611,0.8802993,0.285,0.7114094,0.625
0.4591195,0.221519,0.24,0.1290323,0.1096563,0.3888889,0.16609,0.9920992,0.8553616,0.27,0.6711409,0.5
0.572327,0.1329114,0.37,0.1032258,0.1096563,0.0833333,0.0346021,0.99186,0.8054863,0.29,0.7449664,0.875
0.6540881,0.2405063,0.46,0.1354839,0.1702128,0.0833333,0.0346021,0.9929759,0.7780549,0.325,0.7919463,0.875
0.5534591,0.1962025,0.4,0.1806452,0.1783961,0.0972222,0.0553633,0.9924778,0.8254364,0.395,0.7919463,0.875
0.4465409,0.2974684,0,0.1419355,0.1096563,0.0972222,0.0484429,0.9915113,0.8478803,0.29,0.7315436,0.5
0.4842767,0.4525316,0.01,0.1354839,0.1047463,0.4305556,0.1487889,0.9900567,0.8503741,0.285,0.7919463,0.75
0.5534591,0.3860759,0.19,0.2580645,0.1538462,0.4166667,0.2387543,0.9942014,0.8029925,0.25,0.6711409,0.75
0.4528302,0.3797468,0.04,0.1612903,0.1243863,0.25,0.3044983,0.9937829,0.8802993,0.275,0.6375839,0.625
0.5786164,0.3544304,0.18,0.1032258,0.1276596,0.1388889,0.0726644,0.9920992,0.7855362,0.245,0.6644295,0.625
0.4779874,0.4525316,0,0.1354839,0.111293,0.4166667,0.1211073,0.9916707,0.8678304,0.325,0.7651007,0.75
0.5283019,0.1962025,0.29,0.2,0.3175123,0.1944444,0.0899654,0.9917006,0.8029925,0.39,0.8053691,0.75
0.4528302,0.3797468,0.04,0.1612903,0.1243863,0.25,0.3044983,0.9937829,0.8802993,0.275,0.6375839,0.625
0.5534591,0.3860759,0.19,0.2580645,0.1538462,0.4166667,0.2387543,0.9942014,0.8029925,0.25,0.6711409,0.75
0.5597484,0.4746835,0.14,0.1612903,0.1407529,0.125,0.1038062,0.99457,0.8329177,0.32,0.704698,0.625
0.5660377,0.5063291,0.12,0.1548387,0.1358429,0.1111111,0.0968858,0.9946896,0.8304239,0.325,0.6979866,0.75
0.672956,0.3291139,0.38,0.1677419,0.1080196,0.4027778,0.1937716,0.9921091,0.7855362,0.395,0.8120805,0.875
0.427673,0.3607595,0,0.1612903,0.1178396,0.4444444,0.2214533,0.9912523,0.8553616,0.28,0.7516779,0.75
0.672956,0.5696203,0.34,0.4258065,0.1833061,0.3194444,0.3425606,0.9992029,0.8029925,0.34,0.6241611,0.625
0.4528302,0.2151899,0.24,0.1290323,0.1162029,0.4166667,0.1799308,0.9920992,0.8578554,0.29,0.6778523,0.625
0.4528302,0.4177215,0.03,0.1483871,0.1276596,0.2222222,0.2975779,0.993763,0.8802993,0.285,0.6510067,0.625
0.6352201,0.2848101,0.23,0.1225806,0.1342062,0.1388889,0.0622837,0.9940719,0.8029925,0.325,0.6241611,0.75
0.4528302,0.4177215,0.03,0.1483871,0.1276596,0.2222222,0.2975779,0.993763,0.8802993,0.285,0.6510067,0.625
0.4528302,0.3987342,0.03,0.1419355,0.1309329,0.2361111,0.3044983,0.9937829,0.8802993,0.29,0.6577181,0.75
0.4465409,0.3734177,0.01,0.1483871,0.1309329,0.375,0.1487889,0.9918401,0.8528678,0.29,0.7181208,0.75
0.5220126,0.1962025,0.39,0.1548387,0.1276596,0.2361111,0.1487889,0.990784,0.8254364,0.385,0.8389262,0.875
0.4465409,0.3734177,0.01,0.1483871,0.1309329,0.375,0.1487889,0.9918401,0.8528678,0.29,0.7181208,0.75
0.5220126,0.1962025,0.39,0.1548387,0.1276596,0.2361111,0.1487889,0.990784,0.8254364,0.385,0.8389262,0.875
0.5220126,0.6455696,0.02,0.2193548,0.1374795,0.0833333,0.0380623,0.9952475,0.8678304,0.245,0.738255,0.375
0.5597484,0.1962025,0.36,0.1677419,0.091653,0.1388889,0.1349481,0.9919597,0.8478803,0.345,0.7919463,0.625
0.4654088,0.4018987,0.1,0.1548387,0.1309329,0.2222222,0.1141869,0.9936933,0.8927681,0.345,0.7248322,0.875
0.4654088,0.4018987,0.1,0.1548387,0.1309329,0.2222222,0.1141869,0.9936933,0.8927681,0.345,0.7248322,0.875
0.427673,0.3734177,0.06,0.3870968,0.0981997,0.1527778,0.0622837,0.9925375,0.8503741,0.295,0.7248322,0.875
0.427673,0.3734177,0.06,0.3870968,0.0981997,0.1527778,0.0622837,0.9925375,0.8503741,0.295,0.7248322,0.875
0.5786164,0.3670886,0.2,0.1935484,0.1325696,0.2083333,0.3979239,0.9943309,0.8054863,0.295,0.6375839,0.625
0.4528302,0.3417722,0.27,0.1677419,0.1374795,0.1666667,0.2698962,0.9927368,0.8453865,0.355,0.738255,0.625
0.3836478,0.3544304,0,0.1419355,0.1292962,0.0833333,0.0311419,0.9911427,0.8952618,0.27,0.7718121,0.75
0.4654088,0.3291139,0.13,0.1548387,0.1276596,0.4722222,0.2110727,0.9916209,0.8553616,0.295,0.7248322,0.75
0.4591195,0.193038,0.39,0.0774194,0.096563,0.0972222,0.0380623,0.9896582,0.8204489,0.26,0.7718121,0.75
0.5849057,0.2405063,0.48,0.2451613,0.2160393,0.0416667,0.0380623,0.9921091,0.8054863,0.285,0.885906,0.75
0.572327,0.1772152,0.46,0.5806452,0.1865794,0.0416667,0.0311419,0.9953372,0.7930175,0.3,0.7315436,0.75
0.6289308,0.2911392,0.44,0.1870968,0.106383,0.0555556,0.0276817,0.9930756,0.8304239,0.31,0.8187919,0.75
0.591195,0.25,0.46,0.2967742,0.1538462,0.0416667,0.0346021,0.9927268,0.8154613,0.32,0.8187919,0.875
0.4591195,0.193038,0.39,0.0774194,0.096563,0.0972222,0.0380623,0.9896582,0.8204489,0.26,0.7718121,0.75
0.5408805,0.1993671,0.4,0.1419355,0.1292962,0.0416667,0.0207612,0.9914615,0.8154613,0.335,0.7986577,0.75
0.3333333,0.4525316,0.19,0.0967742,0.2635025,0.0972222,0.2145329,0.9902958,0.9027431,0.305,0.738255,0.625
0.427673,0.2594937,0.31,0.5677419,0.1374795,0.3611111,0.1557093,0.99457,0.8428928,0.32,0.6778523,0.75
0.5283019,0.2278481,0.32,0.1419355,0.1325696,0.4444444,0.2733564,0.9927368,0.8229426,0.36,0.738255,0.75
0.5283019,0.3924051,0.12,0.116129,0.1178396,0.5277778,0.1591696,0.9913818,0.8428928,0.445,0.7919463,0.75
0.6037736,0.2594937,0.37,0.1483871,0.1489362,0.1388889,0.0795848,0.9941914,0.80798,0.28,0.704698,0.625
0.5283019,0.2278481,0.32,0.1419355,0.1325696,0.4444444,0.2733564,0.9927368,0.8229426,0.36,0.738255,0.75
0.5283019,0.3924051,0.12,0.116129,0.1178396,0.5277778,0.1591696,0.9913818,0.8428928,0.445,0.7919463,0.75
0.427673,0.2594937,0.31,0.5677419,0.1374795,0.3611111,0.1557093,0.99457,0.8428928,0.32,0.6778523,0.75
0.5408805,0.2974684,0.27,0.1483871,0.0900164,0.1944444,0.0968858,0.9915014,0.7930175,0.4,0.7516779,0.625
0.5408805,0.1392405,0.36,0.1225806,0.1047463,0.7361111,0.266436,0.9923781,0.8653367,0.435,0.738255,0.875
0.591195,0.1518987,0.33,0.1483871,0.0998363,0.7222222,0.2525952,0.9941914,0.8653367,0.45,0.6845638,0.75
0.5283019,0.4240506,0.19,0.1419355,0.1522095,0.1527778,0.2595156,0.9936933,0.798005,0.295,0.6174497,0.5
0.5408805,0.2974684,0.27,0.1483871,0.0900164,0.1944444,0.0968858,0.9915014,0.7930175,0.4,0.7516779,0.625
0.5471698,0.2088608,0.38,0.2129032,0.1031097,0.1388889,0.0657439,0.9910231,0.8229426,0.365,0.8053691,0.875
0.4150943,0.3860759,0.01,0.1225806,0.1309329,0.1111111,0.0865052,0.9937929,0.9201995,0.365,0.704698,0.625
0.4654088,0.3860759,0.01,0.1290323,0.1211129,0.1805556,0.1314879,0.9938128,0.8678304,0.325,0.6577181,0.625
0.4779874,0.2531646,0.29,0.1225806,0.1276596,0.4027778,0.2283737,0.9934342,0.8603491,0.295,0.6375839,0.75
0.4654088,0.3860759,0.01,0.1290323,0.1211129,0.1805556,0.1314879,0.9938128,0.8678304,0.325,0.6577181,0.625
0.4150943,0.3860759,0.01,0.1225806,0.1309329,0.1111111,0.0865052,0.9937929,0.9201995,0.365,0.704698,0.625
0.5534591,0.1898734,0.38,0.1483871,0.0981997,0.2638889,0.2491349,0.9917704,0.8453865,0.36,0.7919463,0.75
0.5534591,0.1898734,0.38,0.1483871,0.0981997,0.2638889,0.2491349,0.9917704,0.8453865,0.36,0.7919463,0.75
0.754717,0.3987342,0.5,0.0903226,0.1162029,0.0833333,0.0899654,0.9942412,0.765586,0.3,0.6979866,0.5
0.4528302,0.2405063,0.38,0.1806452,0.111293,0.3194444,0.1453287,0.9899072,0.8329177,0.36,0.8657718,0.875
0.3899371,0.2911392,0.17,0.1032258,0.1194763,0.0972222,0.0380623,0.9905947,0.9002494,0.27,0.7651007,0.625
0.6037736,0.2088608,0.52,0.1419355,0.1211129,0.1805556,0.0865052,0.9914316,0.8379052,0.38,0.8322148,0.875
0.6226415,0.1708861,0.49,0.3225806,0.1342062,0.125,0.0588235,0.9911825,0.7955112,0.26,0.8389262,0.875
0.6352201,0.2721519,0.4,0.1677419,0.1505728,0.1805556,0.1799308,0.9946697,0.8029925,0.32,0.6711409,0.875
0.6163522,0.3164557,0.34,0.1483871,0.1538462,0.1388889,0.1557093,0.9949686,0.80798,0.3,0.6510067,0.875
0.5220126,0.1898734,0.49,0.2451613,0.1472995,0.1527778,0.083045,0.991322,0.8154613,0.32,0.8120805,0.875
0.6415094,0.278481,0.42,0.1290323,0.1162029,0.0972222,0.0692042,0.9919995,0.7830424,0.395,0.7449664,0.875
0.6415094,0.278481,0.58,0.2645161,0.1505728,0.1527778,0.083045,0.9937829,0.8204489,0.495,0.8053691,0.875
0.5220126,0.1772152,0.48,0.1354839,0.1522095,0.0833333,0.0415225,0.9904253,0.8129676,0.31,0.8322148,0.875
0.5597484,0.0759494,0.45,0.116129,0.1227496,0.1388889,0.0726644,0.99186,0.8503741,0.38,0.7986577,0.875
0.5597484,0.0759494,0.45,0.116129,0.1227496,0.1388889,0.0726644,0.99186,0.8503741,0.38,0.7986577,0.875
0.5597484,0.0759494,0.45,0.116129,0.1227496,0.1388889,0.0726644,0.99186,0.8503741,0.38,0.7986577,0.875
0.5220126,0.1772152,0.48,0.1354839,0.1522095,0.0833333,0.0415225,0.9904253,0.8129676,0.31,0.8322148,0.875
0.5157233,0.1962025,0.4,0.1419355,0.0949264,0.0833333,0.0346021,0.9917006,0.8254364,0.34,0.7516779,0.875
0.6415094,0.2151899,0.48,0.1354839,0.0851064,0.0694444,0.0311419,0.9909235,0.798005,0.345,0.8120805,0.875
0.4779874,0.2721519,0.4,0.1741935,0.1342062,0.0833333,0.0380623,0.9917206,0.8578554,0.27,0.8187919,0.75
0.5345912,0.1329114,0.52,0.1225806,0.1472995,0.125,0.0795848,0.9928165,0.8379052,0.335,0.6979866,0.625
0.5660377,0.2278481,0.52,0.1354839,0.1816694,0.0694444,0.0346021,0.9920194,0.8254364,0.31,0.7583893,0.75
0.5974843,0.2341772,0.52,0.1290323,0.1440262,0.1666667,0.1764706,0.9924678,0.8204489,0.29,0.7449664,0.75
0.4025157,0.3607595,0.12,0.1483871,0.1963993,0.3472222,0.1245675,0.9915312,0.8653367,0.355,0.7583893,0.875
0.5031447,0.3734177,0.05,0.1290323,0.1456628,0.1666667,0.1107266,0.9936833,0.8379052,0.305,0.6711409,0.625
0.5345912,0.2974684,0.27,0.1225806,0.0949264,0.25,0.1314879,0.9915213,0.7880299,0.425,0.7449664,0.75
0.4465409,0.3544304,0.14,0.1032258,0.1276596,0.0972222,0.0622837,0.9922586,0.8154613,0.31,0.6241611,0.625
0.4150943,0.3607595,0.02,0.1354839,0.188216,0.0833333,0.0553633,0.9928763,0.8428928,0.345,0.6375839,0.625
0.5534591,0.1708861,0.39,0.1290323,0.1636661,0.2777778,0.0934256,0.9918003,0.7855362,0.345,0.7516779,0.75
0.5345912,0.2974684,0.27,0.1225806,0.0949264,0.25,0.1314879,0.9915213,0.7880299,0.425,0.7449664,0.75
0.5220126,0.2151899,0.4,0.1548387,0.106383,0.3333333,0.16609,0.99188,0.8329177,0.43,0.738255,0.75
0.5660377,0.2405063,0.41,0.1548387,0.1685761,0.0833333,0.0346021,0.9923781,0.7805486,0.29,0.7986577,0.875
0.5345912,0.4177215,0.2,0.1354839,0.1587561,0.3194444,0.3910035,0.9936634,0.7805486,0.24,0.6174497,0.625
0.5660377,0.2531646,0.43,0.1548387,0.111293,0.4027778,0.1591696,0.9906445,0.798005,0.3,0.8187919,0.75
0.4213836,0.3544304,0.09,0.1870968,0.1292962,0.0972222,0.0761246,0.9930257,0.8628429,0.305,0.6845638,0.625
0.6540881,0.164557,0.48,0.1225806,0.1080196,0.0833333,0.0346021,0.9935737,0.8304239,0.435,0.7315436,0.75
0.6540881,0.164557,0.48,0.1225806,0.1080196,0.0833333,0.0346021,0.9935737,0.8304239,0.435,0.7315436,0.75
0.6352201,0.2405063,0.5,0.1548387,0.1702128,0.0833333,0.0449827,0.9927667,0.8029925,0.325,0.7785235,0.875
0.5345912,0.2151899,0.44,0.1096774,0.1292962,0.0833333,0.0415225,0.9923881,0.8778055,0.315,0.7181208,0.625
0.5534591,0.2088608,0.41,0.3806452,0.1194763,0.0972222,0.0449827,0.9929161,0.8229426,0.31,0.8120805,0.875
0.4528302,0.2594937,0.3,0.1354839,0.1358429,0.4861111,0.2491349,0.9933346,0.8578554,0.26,0.6308725,0.625
0.4528302,0.2594937,0.3,0.1354839,0.1358429,0.4861111,0.2491349,0.9933346,0.8578554,0.26,0.6308725,0.625
0.5283019,0.3734177,0.29,0.1677419,0.1783961,0.4305556,0.4117647,0.9943409,0.7855362,0.25,0.6107383,0.625
0.4402516,0.2531646,0.32,0.2322581,0.0998363,0.125,0.100346,0.990505,0.8179551,0.245,0.7583893,0.875
0.7672956,0.2848101,0.49,0.0903226,0.1227496,0.0416667,0.0207612,0.993235,0.7805486,0.315,0.6979866,0.625
0.572327,0.3164557,0.3,0.1225806,0.106383,0.1111111,0.0588235,0.9940719,0.8279302,0.355,0.704698,0.75
0.5974843,0.5443038,0.26,0.1225806,0.1292962,0.1805556,0.0968858,0.9934542,0.8104738,0.31,0.6711409,0.625
0.4591195,0.3291139,0.32,0.1354839,0.1145663,0.7083333,0.2422145,0.990525,0.8329177,0.41,0.8657718,0.75
0.572327,0.3164557,0.3,0.1225806,0.106383,0.1111111,0.0588235,0.9940719,0.8279302,0.355,0.704698,0.75
0.7672956,0.2848101,0.49,0.0903226,0.1227496,0.0416667,0.0207612,0.993235,0.7805486,0.315,0.6979866,0.625
0.4654088,0.3670886,0,0.1290323,0.1047463,0.0972222,0.0380623,0.9919597,0.8603491,0.29,0.7583893,0.75
0.6163522,0.2151899,0.39,0.0903226,0.1080196,0.0416667,0.0242215,0.9910431,0.7955112,0.275,0.7651007,0.875
0.4465409,0.2278481,0.3,0.1032258,0.1309329,0.4861111,0.2422145,0.9932649,0.8578554,0.25,0.6308725,0.625
0.4842767,0.2468354,0.12,0.1096774,0.1587561,0.2638889,0.0934256,0.9922984,0.7880299,0.245,0.6308725,0.625
0.6100629,0.1867089,0.4,0.0967742,0.1194763,0.1944444,0.0726644,0.9918999,0.7830424,0.255,0.7315436,0.75
0.4842767,0.2468354,0.12,0.1096774,0.1587561,0.2638889,0.0934256,0.9922984,0.7880299,0.245,0.6308725,0.625
0.4465409,0.2151899,0.28,0.1290323,0.1342062,0.4305556,0.2352941,0.9932748,0.8603491,0.24,0.6308725,0.625
0.408805,0.2531646,0.1,0.1290323,0.1243863,0.4166667,0.1626298,0.99188,0.8379052,0.24,0.6308725,0.75
0.4465409,0.2151899,0.28,0.1290323,0.1342062,0.4305556,0.2352941,0.9932748,0.8603491,0.24,0.6308725,0.625
0.6289308,0.221519,0.45,0.1612903,0.1505728,0.2777778,0.3044983,0.9955066,0.7855362,0.215,0.6308725,0.625
0.4842767,0.3797468,0.06,0.1290323,0.1292962,0.2638889,0.1418685,0.9933047,0.8453865,0.31,0.6778523,0.75
0.3522013,0.4177215,0,0.1419355,0.1423895,0.0416667,0.0380623,0.9901264,0.925187,0.315,0.8590604,0.875
0.3522013,0.4177215,0,0.1419355,0.1423895,0.0416667,0.0380623,0.9901264,0.925187,0.315,0.8590604,0.875
0.5597484,0.5316456,0.34,0.0903226,0.0818331,0.0555556,0.0346021,0.99188,0.7780549,0.24,0.6107383,0.75
0.4025157,0.4367089,0,0.1064516,0.0900164,0.0972222,0.0415225,0.9879744,0.8653367,0.265,0.8657718,0.75
0.4716981,0.2721519,0.3,0.1419355,0.101473,0.0833333,0.0415225,0.9912921,0.8578554,0.36,0.7718121,0.875
0.6226415,0.221519,0.38,0.0967742,0.0949264,0.4305556,0.1626298,0.9930955,0.8129676,0.41,0.7114094,0.875
0.572327,0.1835443,0.33,0.1322581,0.1031097,0.1805556,0.0934256,0.9915014,0.8129676,0.42,0.7852349,0.875
0.427673,0.2278481,0.32,0.116129,0.1096563,0.0555556,0.0276817,0.98915,0.8379052,0.275,0.8590604,0.875
0.5157233,0.2721519,0.29,0.1032258,0.1325696,0.375,0.1557093,0.9923682,0.8104738,0.27,0.6912752,0.625
0.427673,0.2278481,0.32,0.116129,0.1096563,0.0555556,0.0276817,0.98915,0.8379052,0.275,0.8590604,0.875
0.572327,0.1835443,0.33,0.1322581,0.1031097,0.1805556,0.0934256,0.9915014,0.8129676,0.42,0.7852349,0.875
0.572327,0.1898734,0.34,0.1290323,0.1047463,0.1666667,0.0865052,0.9915014,0.8129676,0.42,0.7852349,0.875
0.5597484,0.221519,0.4,0.2322581,0.1800327,0.1666667,0.083045,0.9918301,0.8054863,0.35,0.8053691,0.875
0.6037736,0.3164557,0.36,0.1806452,0.1898527,0.3611111,0.1903114,0.9935538,0.7930175,0.34,0.7315436,0.625
0.5597484,0.1772152,0.45,0.1096774,0.1096563,0.0972222,0.0415225,0.9898873,0.8104738,0.275,0.8255034,0.875
0.5597484,0.2025316,0.31,0.1290323,0.1440262,0.1666667,0.0657439,0.9920394,0.7905237,0.275,0.6979866,0.75
0.4842767,0.6360759,0.15,0.1354839,0.1669394,0.1527778,0.1107266,0.9923781,0.8054863,0.24,0.6711409,0.625
0.4716981,0.4493671,0,0.1032258,0.1505728,0.3055556,0.1072664,0.992687,0.8428928,0.29,0.6711409,0.75
0.5031447,0.3670886,0.16,0.1290323,0.1963993,0.0416667,0.0242215,0.9908836,0.8029925,0.29,0.7516779,0.75
0.6603774,0.2468354,0.46,0.1419355,0.1227496,0.1944444,0.0934256,0.9923183,0.7630923,0.42,0.7651007,0.75
0.5597484,0.2405063,0.4,0.1419355,0.111293,0.1666667,0.0968858,0.9912025,0.8154613,0.375,0.8456376,0.875
0.5031447,0.1139241,0.37,0.0580645,0.0801964,0.5,0.3771626,0.9864301,0.7206983,0.22,0.852349,0.75
0.5031447,0.1139241,0.37,0.0580645,0.0801964,0.5,0.3771626,0.9864301,0.7206983,0.22,0.852349,0.75
0.4402516,0.3164557,0.14,0.116129,0.1276596,0.1388889,0.0795848,0.9926969,0.8802993,0.305,0.6979866,0.625
0.7106918,0.2278481,0.66,0.1548387,0.2013093,0.0416667,0.0276817,0.9927567,0.798005,0.265,0.7986577,0.75
0.7106918,0.2278481,0.66,0.1548387,0.2013093,0.0416667,0.0276817,0.9927567,0.798005,0.265,0.7986577,0.75
0.4402516,0.3227848,0.09,0.1354839,0.101473,0.0555556,0.0311419,0.9921789,0.8354115,0.27,0.704698,0.625
0.5157233,0.2025316,0.42,0.1483871,0.1603928,0.0416667,0.0311419,0.9914017,0.8154613,0.275,0.8255034,0.75
0.4842767,0.3670886,0.01,0.116129,0.1440262,0.1666667,0.0622837,0.9920194,0.8279302,0.28,0.704698,0.875
0.5408805,0.5253165,0,0.1806452,0.1554828,0.2361111,0.1487889,0.9945501,0.8304239,0.3,0.6979866,0.75
0.4968553,0.1962025,0.32,0.1225806,0.1080196,0.1944444,0.1245675,0.9899869,0.8503741,0.28,0.8456376,0.75
0.4025157,0.5031646,0,0.1419355,0.106383,0.3888889,0.1799308,0.9901264,0.8703242,0.26,0.7785235,0.625
0.4528302,0.2151899,0.21,0.1612903,0.1227496,0.5694444,0.2352941,0.9921988,0.840399,0.27,0.6778523,0.75
0.4842767,0.3670886,0.01,0.116129,0.1440262,0.1666667,0.0622837,0.9920194,0.8279302,0.28,0.704698,0.875
0.4465409,0.3734177,0,0.1354839,0.1489362,0.125,0.0484429,0.9912224,0.8528678,0.275,0.7718121,0.875
0.4591195,0.3481013,0.01,0.116129,0.1522095,0.125,0.0519031,0.9914814,0.8354115,0.29,0.738255,0.875
0.509434,0.5189873,0,0.2645161,0.1554828,0.0694444,0.0484429,0.9948689,0.8379052,0.265,0.6442953,0.625
0.4716981,0.3607595,0.08,0.1677419,0.1456628,0.1944444,0.0934256,0.9922586,0.8229426,0.295,0.6979866,0.75
0.5597484,0.471519,0.18,0.1612903,0.1260229,0.2083333,0.16609,0.9937232,0.798005,0.235,0.6510067,0.75
0.6352201,0.2341772,0.34,0.1548387,0.1391162,0.0694444,0.0588235,0.9931652,0.7905237,0.325,0.7114094,0.875
0.4779874,0.1962025,0.34,0.1612903,0.1342062,0.3611111,0.1211073,0.9899072,0.8029925,0.295,0.8389262,0.875
0.4591195,0.5759494,0.1,0.116129,0.1211129,0.2777778,0.1937716,0.9930556,0.8354115,0.28,0.6174497,0.625
0.5471698,0.2594937,0.41,0.4,0.1276596,0.3472222,0.1453287,0.9916408,0.80798,0.385,0.8456376,0.875
0.5597484,0.3164557,0.21,0.1419355,0.1440262,0.2916667,0.1349481,0.9932549,0.8304239,0.415,0.7449664,0.75
0.4654088,0.6107595,0,0.1419355,0.1440262,0.2222222,0.1107266,0.9938925,0.8927681,0.335,0.6845638,0.625
0.4339623,0.3101266,0.19,0.1096774,0.1292962,0.1805556,0.0899654,0.9918102,0.8428928,0.32,0.6577181,0.75
0.5597484,0.3164557,0.21,0.1419355,0.1440262,0.2916667,0.1349481,0.9932549,0.8304239,0.415,0.7449664,0.75
0.5974843,0.2468354,0.41,0.5741935,0.1129296,0.25,0.1349481,0.9949187,0.8204489,0.405,0.7315436,0.875
0.4025157,0.2468354,0.33,0.2129032,0.0752864,0.1666667,0.183391,0.9892895,0.8379052,0.31,0.8187919,0.75
0.4339623,0.278481,0,0.0903226,0.1145663,0.4444444,0.1314879,0.9907242,0.8279302,0.29,0.7651007,0.75
0.4779874,0.4936709,0,0.1096774,0.1243863,0.4583333,0.1557093,0.9924578,0.8254364,0.31,0.7181208,0.75
0.4465409,0.2721519,0.17,0.116129,0.1342062,0.375,0.1764706,0.992677,0.8703242,0.32,0.6979866,0.625
0.5849057,0.3101266,0.36,0.1096774,0.1325696,0.0416667,0.0484429,0.9933545,0.8154613,0.39,0.7315436,0.75
0.5849057,0.3164557,0.36,0.116129,0.1374795,0.0833333,0.0588235,0.9933744,0.8154613,0.385,0.7248322,0.75
0.4465409,0.2721519,0.17,0.116129,0.1342062,0.375,0.1764706,0.992677,0.8703242,0.32,0.6979866,0.625
0.5345912,0.2911392,0.59,0.0903226,0.6775777,0.2222222,0.1557093,0.9933545,0.755611,0.67,0.6174497,0.625
0.3522013,0.3829114,0.05,0.1548387,0.1194763,0.2638889,0.0865052,0.9889308,0.8877805,0.275,0.8657718,0.625
0.5220126,0.2088608,0.42,0.1483871,0.1145663,0.125,0.0692042,0.9906047,0.8428928,0.385,0.852349,0.875
0.5157233,0.4050633,0.27,0.1290323,0.1554828,0.0694444,0.266436,0.9938029,0.7805486,0.31,0.6107383,0.75
0.5157233,0.4050633,0.27,0.1290323,0.1554828,0.0694444,0.266436,0.9938029,0.7805486,0.31,0.6107383,0.75
0.5597484,0.3037975,0.53,0.2580645,0.1653028,0.0416667,0.0346021,0.9921988,0.8004988,0.295,0.8120805,0.875
0.4779874,0.2658228,0.25,0.2516129,0.1702128,0.3888889,0.3114187,0.9941715,0.7855362,0.285,0.6107383,0.625
0.6226415,0.335443,0.57,0.1548387,0.1522095,0.4166667,0.1799308,0.9934342,0.7955112,0.38,0.7785235,0.875
0.5597484,0.3037975,0.53,0.2580645,0.1653028,0.0416667,0.0346021,0.9921988,0.8004988,0.295,0.8120805,0.875
0.7295597,0.1455696,0.57,0.116129,0.1211129,0.0416667,0.0276817,0.9944306,0.7830424,0.35,0.6644295,0.75
0.572327,0.2531646,0.5,0.116129,0.1162029,0.0972222,0.0553633,0.9909633,0.8004988,0.345,0.8389262,1
0.5031447,0.2405063,0.44,0.1225806,0.1603928,0.0833333,0.0519031,0.9919397,0.8229426,0.32,0.7651007,0.75
0.6415094,0.1835443,0.65,0.1548387,0.1227496,0.0833333,0.0588235,0.9919896,0.8029925,0.315,0.7919463,0.75
0.5157233,0.4683544,0.09,0.1290323,0.1096563,0.0694444,0.0346021,0.990525,0.8179551,0.285,0.7919463,0.75
0.4842767,0.3860759,0.18,0.1548387,0.1358429,0.0833333,0.0692042,0.9926372,0.8204489,0.3,0.6845638,0.75
0.4150943,0.3291139,0.08,0.1548387,0.1145663,0.1805556,0.0899654,0.9899272,0.8478803,0.36,0.8389262,0.875
0.6981132,0.1962025,0.53,0.1419355,0.0981997,0.0416667,0.0346021,0.9920593,0.7531172,0.415,0.7315436,0.875
0.6981132,0.1962025,0.53,0.1419355,0.0981997,0.0416667,0.0346021,0.9920593,0.7531172,0.415,0.7315436,0.875
0.5031447,0.3924051,0.35,0.1806452,0.1407529,0.3888889,0.1799308,0.9933346,0.8254364,0.31,0.7248322,0.625
